FullName,Winery,WineName,Region,RegionalVariety,VintageRating,VintageRatingCount,WineRating,WineRatingCount,WinePrice
Markus Molitor Zeltinger Sonnenuhr Riesling Auslese*** 2015,Markus Molitor,Zeltinger Sonnenuhr Riesling Auslese***,German,Riesling,4.5,196,4.3,1208,68.68
Sadie Family Palladius 2014,Sadie Family,Palladius,,,4.5,183,4.5,1485,63.43
By Farr Viognier 2017,By Farr,Viognier,Australian,Viognier,4,32,3.9,174,63.17
Schätzel Nierstein Riesling 2015,Schätzel,Nierstein Riesling,German,Riesling,4,32,3.8,177,66.17
Patrice Rion Nuits-Saint-Georges 1er Cru 'Les Terres Blanches' 2015,Patrice Rion,Nuits-Saint-Georges 1er Cru 'Les Terres Blanches',Burgundy,White,4,46,4.1,505,56.67
Pithon-Paillé Coteau des Treilles Anjou 2013,Pithon-Paillé,Coteau des Treilles Anjou,Loire,Chenin Blanc,4,47,4,206,58.96
Eulogio Pomares Maceración Con Pieles 2016,Eulogio Pomares,Maceración Con Pieles,Spanish,Albariño,4,52,4.2,268,53
Château Lynch-Bages Blanc de Lynch-Bages 2017,Château Lynch-Bages,Blanc de Lynch-Bages,Bordeaux,White,4,53,4,2089,65
Domaine Pinson Chablis Grand Cru 'Les Clos' 2016,Domaine Pinson,Chablis Grand Cru 'Les Clos',Burgundy,Chablis,4,59,4.1,678,52.78
Catena Zapata Adrianna Vineyard White Stones Chardonnay 2015,Catena Zapata,Adrianna Vineyard White Stones Chardonnay,Argentinian,Chardonnay,4.5,167,4.4,752,59.8
Franz Hirtzberger Singerriedel - Riesling Smaragd 2015,Franz Hirtzberger,Singerriedel - Riesling Smaragd,Austrian,Riesling,4.5,166,4.5,1563,80.32
Jean-Paul & Benoit Droin Chablis Grand Cru 'Les Clos' 2016,Jean-Paul & Benoit Droin,Chablis Grand Cru 'Les Clos',Burgundy,Chablis,4.5,165,4.3,1453,53.39
Niepoort Douro Coche Branco 2015,Niepoort,Douro Coche Branco,Northern Portugal,White,4.5,163,4.4,829,80.99
Catena Zapata Adrianna Vineyard White Stones Chardonnay 2016,Catena Zapata,Adrianna Vineyard White Stones Chardonnay,Argentinian,Chardonnay,4.5,154,4.4,752,59.95
Catena Zapata Adrianna Vineyard White Bones Chardonnay 2016,Catena Zapata,Adrianna Vineyard White Bones Chardonnay,Argentinian,Chardonnay,4.5,139,4.3,2039,52
Peter Michael Belle Côte Chardonnay 2014,Peter Michael,Belle Côte Chardonnay,Californian,Chardonnay,4.5,132,4.5,1007,95
Bucaco Branco Reservado 2001,Bucaco,Branco Reservado,,,4.5,127,4.3,1522,67.13
Sadie Family Palladius 2011,Sadie Family,Palladius,,,4.5,127,4.5,1485,78.56
Domaine des Héritiers Louis Jadot Corton-Charlemagne Grand Cru 2012,Domaine des Héritiers Louis Jadot,Corton-Charlemagne Grand Cru,Burgundy,Côte de Beaune White,4.5,125,4.4,1421,99.88
Cullen Kevin John Chardonnay 2016,Cullen,Kevin John Chardonnay,Australian,Chardonnay,4.5,116,4.4,816,66.37
Domaine Yves Gangloff Condrieu 2015,Domaine Yves Gangloff,Condrieu,Northern Rhône,Condrieu,4.5,115,4.5,1024,79.99
Franz Hirtzberger Hochrain - Riesling Smaragd 2015,Franz Hirtzberger,Hochrain - Riesling Smaragd,Austrian,Riesling,4.5,114,4.3,874,51.88
Joseph Drouhin Chassagne-Montrachet Premier Cru Morgeot Marquis de Laguiche  2013,Joseph Drouhin,Chassagne-Montrachet Premier Cru Morgeot Marquis de Laguiche ,Burgundy,Côte de Beaune White,4.5,106,4.4,801,73.43
Hugel Schoelhammer Riesling 2009,Hugel,Schoelhammer Riesling,Alsace,Riesling,4.5,96,4.4,315,78.98
St. Michael-Eppan Appius 2013,St. Michael-Eppan,Appius,Northern Italy,White,4.5,81,4.4,582,88.22
Domaine Rapet Corton-Charlemagne Grand Cru 2009,Domaine Rapet,Corton-Charlemagne Grand Cru,Burgundy,Côte de Beaune White,4.5,80,4.3,1181,98.68
Domaine Jacques Prieur Puligny-Montrachet Les Combettes Premier Cru 2015,Domaine Jacques Prieur,Puligny-Montrachet Les Combettes Premier Cru,Burgundy,Côte de Beaune White,4.5,80,4.4,1051,82.98
Domaine Weinbach Clos des Capucins Cuvée Sainte Catherine Riesling Alsace Grand Cru Schlossberg 2008,Domaine Weinbach,Clos des Capucins Cuvée Sainte Catherine Riesling Alsace Grand Cru Schlossberg,Alsace,Riesling,4.5,77,4.3,1379,54
Domaine Zind Humbrecht Riesling Alsace Grand Cru Brand 2004,Domaine Zind Humbrecht,Riesling Alsace Grand Cru Brand,Alsace,Riesling,4.5,67,4.3,2149,65
Clos des Papes (Paul Avril) Châteauneuf-du-Pape Blanc 2007,Clos des Papes (Paul Avril),Châteauneuf-du-Pape Blanc,Southern Rhône,White,4.5,62,4.1,1215,59.95
J.M. Boillot Puligny-Montrachet Premier Cru Champ-Canet 2015,J.M. Boillot,Puligny-Montrachet Premier Cru Champ-Canet,Burgundy,Côte de Beaune White,4.5,57,4.3,442,59.5
J.M. Boillot Puligny-Montrachet Premier Cru Les Combettes 2014,J.M. Boillot,Puligny-Montrachet Premier Cru Les Combettes,Burgundy,Côte de Beaune White,4.5,50,4.3,267,80
Domaine Rapet Corton-Charlemagne Grand Cru 2008,Domaine Rapet,Corton-Charlemagne Grand Cru,Burgundy,Côte de Beaune White,4.5,50,4.3,1181,60.49
Marc Colin Chassagne-Montrachet 1er Cru Les Champs Gain 2015,Marc Colin,Chassagne-Montrachet 1er Cru Les Champs Gain,Burgundy,Côte de Beaune White,4.5,48,4.3,401,89.99
Domaine de Montille Puligny-Montrachet 1er Cru Le Cailleret 2013,Domaine de Montille,Puligny-Montrachet 1er Cru Le Cailleret,Burgundy,Côte de Beaune White,4.5,47,4.3,565,79.99
Paul Lato Le Souvenir Sierra Madre Vineyard Chardonnay 2016,Paul Lato,Le Souvenir Sierra Madre Vineyard Chardonnay,Californian,Chardonnay,4.5,45,4.3,239,75.95
Jacques Carillon Puligny-Montrachet Premier Cru 'Les Champs Canet' 2013,Jacques Carillon,Puligny-Montrachet Premier Cru 'Les Champs Canet',Burgundy,Côte de Beaune White,4.5,43,4.4,197,59.5
Ridge Vineyards Monte Bello Chardonnay 2008,Ridge Vineyards,Monte Bello Chardonnay,Californian,Chardonnay,4.5,43,4.3,1281,75
Domaine du Pavillon Corton-Charlemagne Grand Cru 2015,Domaine du Pavillon,Corton-Charlemagne Grand Cru,Burgundy,Côte de Beaune White,4.5,41,4.3,414,78.14
Dönnhoff Oberhäuser Brücke Riesling Spätlese 2007,Dönnhoff,Oberhäuser Brücke Riesling Spätlese,German,Riesling,4.5,40,4.1,639,34.995
Alheit Vineyards Magnetic North Mountain Makstok 2017,Alheit Vineyards,Magnetic North Mountain Makstok,South African,Chenin Blanc,4.5,38,4.4,219,72.2
Fontaine-Gagnard Chassagne-Montrachet 1er Cru 'La Maltroie' 2015,Fontaine-Gagnard,Chassagne-Montrachet 1er Cru 'La Maltroie',Burgundy,Côte de Beaune White,4.5,38,4.2,330,55
Thomas Morey Chassagne-Montrachet 1er Cru 'Les Embazées' 2016,Thomas Morey,Chassagne-Montrachet 1er Cru 'Les Embazées',Burgundy,Côte de Beaune White,4.5,38,4.2,492,52.5
Dr. Loosen Erdener Prälat Riesling Auslese 2010,Dr. Loosen,Erdener Prälat Riesling Auslese,German,Riesling,4.5,37,4.2,588,58.95
Domaine Pavelot Corton-Charlemagne Grand Cru 2012,Domaine Pavelot,Corton-Charlemagne Grand Cru,Burgundy,Côte de Beaune White,4.5,37,4.3,254,71.42
Michel Bouzereau Puligny-Montrachet 1er Cru 'Les Champs Gains' 2015,Michel Bouzereau,Puligny-Montrachet 1er Cru 'Les Champs Gains',Burgundy,Côte de Beaune White,4.5,37,4.2,298,65.08
Marc Colin Chassagne-Montrachet 1er Cru Les Champs Gain 2010,Marc Colin,Chassagne-Montrachet 1er Cru Les Champs Gain,Burgundy,Côte de Beaune White,4.5,34,4.3,401,78.98
Domaine Laroche Chablis Grand Cru Les Blanchots Reserve de l'Obédience 2004,Domaine Laroche,Chablis Grand Cru Les Blanchots Reserve de l'Obédience,Burgundy,Chablis,4.5,34,4.3,1447,80
Domaine Zind Humbrecht Gewürztraminer Alsace Grand Cru Goldert 2007,Domaine Zind Humbrecht,Gewürztraminer Alsace Grand Cru Goldert,Alsace,Gewürztraminer,4.5,34,4.1,291,66.33
Philippe Bouzereau - Chateau de Citeaux Meursault 1er Cru 'Genevrières' Blanc 2015,Philippe Bouzereau - Chateau de Citeaux,Meursault 1er Cru 'Genevrières' Blanc,Burgundy,Côte de Beaune White,4.5,33,4.4,159,67.2
Philippe Colin Chassagne-Montrachet Premier Cru 'Les Chenevottes' 2017,Philippe Colin,Chassagne-Montrachet Premier Cru 'Les Chenevottes',Burgundy,Côte de Beaune White,4.5,33,4.3,571,58.48
Neudorf Vineyards Moutere Chardonnay 2017,Neudorf Vineyards,Moutere Chardonnay,New Zealand,Chardonnay,4.5,33,4.2,819,53.33
Francois Carillon Puligny-Montrachet 1er Cru 'Les Combettes' 2012,Francois Carillon,Puligny-Montrachet 1er Cru 'Les Combettes',Burgundy,Côte de Beaune White,4.5,32,4.3,278,80.98
Failla Haynes Vineyard Chardonnay 2016,Failla,Haynes Vineyard Chardonnay,Napa Valley,Chardonnay,4.5,32,4.2,135,57.49
Francois Carillon Puligny-Montrachet 1er Cru 'Les Combettes' 2015,Francois Carillon,Puligny-Montrachet 1er Cru 'Les Combettes',Burgundy,Côte de Beaune White,4.5,32,4.3,278,83.18
Philippe Colin Chassagne-Montrachet Premier Cru 'Les Chenevottes' 2016,Philippe Colin,Chassagne-Montrachet Premier Cru 'Les Chenevottes',Burgundy,Côte de Beaune White,4.5,31,4.3,571,55.48
Pierre-Yves Colin-Morey Saint-Aubin Premier Cru Les Champlots 2016,Pierre-Yves Colin-Morey,Saint-Aubin Premier Cru Les Champlots,Burgundy,Côte de Beaune White,4.5,31,4.2,307,58.73
Arínzano Gran Vino Blanco 2016,Arínzano,Gran Vino Blanco,Spanish,Chardonnay,4.5,29,4.2,515,69.65
Domaine Dujac Morey-Saint-Denis 1er Cru 'Monts Luisants' 2016,Domaine Dujac,Morey-Saint-Denis 1er Cru 'Monts Luisants',Burgundy,White,4.5,29,4.3,304,78
Mullineux Radicales Libres 2012,Mullineux,Radicales Libres,,,4.5,26,4.5,32,65
Château de Beaucastel Châteauneuf-du-Pape Blanc 2014,Château de Beaucastel,Châteauneuf-du-Pape Blanc,Southern Rhône,White,4.4,299,4.3,3959,62.59
Far Niente Chardonnay 2016,Far Niente,Chardonnay,Napa Valley,Chardonnay,4.4,1131,4.4,8828,78.5
Château de Beaucastel Châteauneuf-du-Pape Blanc 2015,Château de Beaucastel,Châteauneuf-du-Pape Blanc,Southern Rhône,White,4.4,681,4.3,3959,57.97
Kistler Les Noisetiers 2014,Kistler,Les Noisetiers,,,4.4,649,4.3,3848,100
de Ladoucette Baron de L Pouilly-Fumé 2012,de Ladoucette,Baron de L Pouilly-Fumé,Upper Loire Valley,White,4.4,636,4.3,5655,50.21
Kistler Les Noisetiers 2015,Kistler,Les Noisetiers,,,4.4,537,4.3,3848,70.58
Elena Walch Beyond the Clouds 2016,Elena Walch,Beyond the Clouds,Northern Italy,White,4.4,447,4.3,2496,70.8
La Chablisienne Château Grenouilles Chablis Grand Cru 2013,La Chablisienne,Château Grenouilles Chablis Grand Cru,Burgundy,Chablis,4.4,381,4.2,2428,59.33
E. Guigal Condrieu La Doriane 2015,E. Guigal,Condrieu La Doriane,Northern Rhône,Condrieu,4.4,337,4.2,2657,75.62
Leeuwin Estate Art Series Chardonnay 2015,Leeuwin Estate,Art Series Chardonnay,Australian,Chardonnay,4.4,328,4.3,4355,55
Querciabella Toscana Batar 2011,Querciabella,Toscana Batar,Central Italy,White,4.4,300,4.3,2422,57
Rombauer Vineyards Chardonnay 2017,Rombauer Vineyards,Chardonnay,Napa Valley,Chardonnay,4.4,1850,4.4,20257,94.65
Château Smith Haut-Lafitte Pessac-Léognan Blanc 2015,Château Smith Haut-Lafitte,Pessac-Léognan Blanc,Bordeaux,White,4.4,284,4.3,2286,85
Catena Zapata Adrianna Vineyard White Bones Chardonnay 2014,Catena Zapata,Adrianna Vineyard White Bones Chardonnay,Argentinian,Chardonnay,4.4,240,4.3,2039,69.95
Château Smith Haut-Lafitte Pessac-Léognan Blanc 2010,Château Smith Haut-Lafitte,Pessac-Léognan Blanc,Bordeaux,White,4.4,240,4.3,2286,84.85
Kistler McCrea Vineyard Chardonnay 2014,Kistler,McCrea Vineyard Chardonnay,Californian,Chardonnay,4.4,210,4.4,1044,90
Kistler Vine Hill Vineyard Chardonnay 2015,Kistler,Vine Hill Vineyard Chardonnay,Californian,Chardonnay,4.4,200,4.4,1664,82.8
Didier Dagueneau (Louis-Benjamin Dagueneau) Pur Sang 2015,Didier Dagueneau (Louis-Benjamin Dagueneau),Pur Sang,Upper Loire Valley,White,4.4,186,4.3,2141,62.17
Sadie Family Palladius 2016,Sadie Family,Palladius,,,4.4,171,4.5,1485,55
Jean-Paul & Benoit Droin Chablis Grand Cru 'Les Clos' 2013,Jean-Paul & Benoit Droin,Chablis Grand Cru 'Les Clos',Burgundy,Chablis,4.4,166,4.3,1453,79.48
Jean-Paul & Benoit Droin Chablis Grand Cru 'Les Clos' 2015,Jean-Paul & Benoit Droin,Chablis Grand Cru 'Les Clos',Burgundy,Chablis,4.4,166,4.3,1453,55.03
Bucaco Branco Reservado 2002,Bucaco,Branco Reservado,,,4.4,162,4.3,1522,65.95
Marcel Deiss Alsace Grand Cru Schoenenbourg 2012,Marcel Deiss,Alsace Grand Cru Schoenenbourg,,,4.4,154,4.3,997,76.04
Joseph Drouhin Puligny-Montrachet Premier Cru Folatières 2016,Joseph Drouhin,Puligny-Montrachet Premier Cru Folatières,Burgundy,Côte de Beaune White,4.4,154,4.3,1633,74.69
Joseph Drouhin Puligny-Montrachet Premier Cru Folatières 2015,Joseph Drouhin,Puligny-Montrachet Premier Cru Folatières,Burgundy,Côte de Beaune White,4.4,152,4.3,1633,68.81
Rutini Apartado Gran Chardonnay 2015,Rutini,Apartado Gran Chardonnay,Argentinian,Chardonnay,4.4,145,4.3,641,54.82
Gaja Rossj-Bass Langhe 2018,Gaja,Rossj-Bass Langhe,Northern Italy,White,4.4,135,4.2,5825,66.5
Jean-Paul & Benoit Droin Chablis Grand Cru 'Les Clos' 2014,Jean-Paul & Benoit Droin,Chablis Grand Cru 'Les Clos',Burgundy,Chablis,4.4,134,4.3,1453,75
Louis Jadot - Domaine Duc de Magenta Chassagne-Montrachet 1er Cru Morgeot Monopole Clos de La Chapelle Blanc 2015,Louis Jadot - Domaine Duc de Magenta,Chassagne-Montrachet 1er Cru Morgeot Monopole Clos de La Chapelle Blanc,Burgundy,Côte de Beaune White,4.4,134,4.3,1243,67.87
Peter Michael L'Après-Midi Sauvignon Blanc 2016,Peter Michael,L'Après-Midi Sauvignon Blanc,Californian,Sauvignon Blanc,4.4,132,4.3,967,42.5
Kistler McCrea Vineyard Chardonnay 2015,Kistler,McCrea Vineyard Chardonnay,Californian,Chardonnay,4.4,129,4.4,1044,96
Catena Zapata Adrianna Vineyard White Stones Chardonnay 2014,Catena Zapata,Adrianna Vineyard White Stones Chardonnay,Argentinian,Chardonnay,4.4,127,4.4,752,82.8
Kistler Chardonnay 2015,Kistler,Chardonnay,Californian,Chardonnay,4.4,126,4.3,1117,90
Château de Meursault Meursault Premier Cru Les Charmes Dessus 2016,Château de Meursault,Meursault Premier Cru Les Charmes Dessus,Burgundy,Côte de Beaune White,4.4,122,4.3,1118,62.93
Domaine Laroche Chablis Grand Cru 'Les Blanchots' 2012,Domaine Laroche,Chablis Grand Cru 'Les Blanchots',Burgundy,Chablis,4.4,118,4.2,879,59.5
Rotem & Mounir Saouma Magis Châteauneuf-du-Pape 2015,Rotem & Mounir Saouma,Magis Châteauneuf-du-Pape,Southern Rhône,White,4.4,107,4.3,576,83.98
J.M. Boillot Puligny-Montrachet 2016,J.M. Boillot,Puligny-Montrachet,Burgundy,Côte de Beaune White,4.4,105,4.2,1265,62
Marcel Deiss Alsace Grand Cru Schoenenbourg 2009,Marcel Deiss,Alsace Grand Cru Schoenenbourg,,,4.4,104,4.3,997,70.58
Domaine Laroche Chablis Grand Cru Les Blanchots Reserve de l'Obédience 2013,Domaine Laroche,Chablis Grand Cru Les Blanchots Reserve de l'Obédience,Burgundy,Chablis,4.4,101,4.3,1447,83.88
Flowers Camp Meeting Ridge Vineyard Chardonnay 2013,Flowers,Camp Meeting Ridge Vineyard Chardonnay,Californian,Chardonnay,4.4,100,4.4,463,88.95
Francois Carillon Puligny-Montrachet 1er Cru 'Les Champ Gain' 2013,Francois Carillon,Puligny-Montrachet 1er Cru 'Les Champ Gain',Burgundy,Côte de Beaune White,4.4,98,4.3,441,74.78
Marcel Deiss Mambourg Grand Cru 2012,Marcel Deiss,Mambourg Grand Cru,,,4.4,98,4.2,534,52.09
Francois Carillon Puligny-Montrachet 1er Cru 'Les Champ Gain' 2014,Francois Carillon,Puligny-Montrachet 1er Cru 'Les Champ Gain',Burgundy,Côte de Beaune White,4.4,96,4.3,441,71.21
Château de Beaucastel Vieilles Vignes Châteauneuf-du-Pape Blanc 1998,Château de Beaucastel,Vieilles Vignes Châteauneuf-du-Pape Blanc,Southern Rhône,White,4.4,96,4.4,2177,78.79
Joh. Jos. Prüm Wehlener Sonnenuhr Riesling Auslese 2005,Joh. Jos. Prüm,Wehlener Sonnenuhr Riesling Auslese,German,Riesling,4.4,95,4.4,2898,91.31
Egon Müller - Scharzhof Scharzhofberger Riesling Kabinett 2017,Egon Müller - Scharzhof,Scharzhofberger Riesling Kabinett,German,Riesling,4.4,93,4.3,1431,82
Kistler Vine Hill Vineyard Chardonnay 2008,Kistler,Vine Hill Vineyard Chardonnay,Californian,Chardonnay,4.4,90,4.4,1664,91.58
Bucaco Branco Reservado 2003,Bucaco,Branco Reservado,,,4.4,89,4.3,1522,65.45
Marcel Deiss Riesling Alsace Grand Cru 'Altenberg de Bergheim' 2010,Marcel Deiss,Riesling Alsace Grand Cru 'Altenberg de Bergheim',Alsace,Riesling,4.4,88,4.4,1417,66.67
Fontaine-Gagnard Chassagne-Montrachet 1er Cru 'La Boudriotte' 2013,Fontaine-Gagnard,Chassagne-Montrachet 1er Cru 'La Boudriotte',Burgundy,Côte de Beaune White,4.4,87,4.3,547,63.98
Domaine Zind Humbrecht Riesling Alsace Grand Cru Rangen De Thann Clos Saint Urbain 2010,Domaine Zind Humbrecht,Riesling Alsace Grand Cru Rangen De Thann Clos Saint Urbain,Alsace,Riesling,4.4,87,4.3,1371,70.58
Domaine Georges Vernay Coteau de Vernon Condrieu 2015,Domaine Georges Vernay,Coteau de Vernon Condrieu,Northern Rhône,Condrieu,4.4,82,4.4,1160,95.78
Domaine Zind Humbrecht Riesling Alsace Clos Windsbuhl 2004,Domaine Zind Humbrecht,Riesling Alsace Clos Windsbuhl,Alsace,Riesling,4.4,77,4.2,1276,65.45
Domaine Laroche Chablis Grand Cru Les Blanchots Reserve de l'Obédience 2005,Domaine Laroche,Chablis Grand Cru Les Blanchots Reserve de l'Obédience,Burgundy,Chablis,4.4,76,4.3,1447,97.33
Domaine Laroche Chablis Grand Cru 'Les Clos' 2011,Domaine Laroche,Chablis Grand Cru 'Les Clos',Burgundy,Chablis,4.4,76,4.3,685,55.91
Domaine Zind Humbrecht Riesling Alsace Grand Cru Rangen De Thann Clos Saint Urbain 2006,Domaine Zind Humbrecht,Riesling Alsace Grand Cru Rangen De Thann Clos Saint Urbain,Alsace,Riesling,4.4,74,4.3,1371,73.33
Jean-Philippe Fichet Meursault 'Le Tesson' 2011,Jean-Philippe Fichet,Meursault 'Le Tesson',Burgundy,Côte de Beaune White,4.4,73,4.2,526,58.6
Amiot Guy Chassagne-Montrachet 1er Cru 'Les Vergers' 2014,Amiot Guy,Chassagne-Montrachet 1er Cru 'Les Vergers',Burgundy,Côte de Beaune White,4.4,71,4.3,510,55
Peter Michael Belle Côte Chardonnay 2015,Peter Michael,Belle Côte Chardonnay,Californian,Chardonnay,4.4,71,4.5,1007,95
J.M. Boillot Puligny-Montrachet Premier Cru Champ-Canet 2014,J.M. Boillot,Puligny-Montrachet Premier Cru Champ-Canet,Burgundy,Côte de Beaune White,4.4,68,4.3,442,61.5
Domaine Henri Boillot Puligny-Montrachet 1er Cru 'Clos de La Mouchère' (Monopole) 2017,Domaine Henri Boillot,Puligny-Montrachet 1er Cru 'Clos de La Mouchère' (Monopole),Burgundy,Côte de Beaune White,4.4,68,4.3,1772,100
Amiot Guy Chassagne-Montrachet 1er Cru 'Les Vergers' 2015,Amiot Guy,Chassagne-Montrachet 1er Cru 'Les Vergers',Burgundy,Côte de Beaune White,4.4,67,4.3,510,60
Domaine William Fèvre Chablis Grand Cru 'Les Preuses' 2010,Domaine William Fèvre,Chablis Grand Cru 'Les Preuses',Burgundy,Chablis,4.4,66,4.3,868,100
Etienne Sauzet Puligny-Montrachet 1er Cru 'Les Folatières' 2011,Etienne Sauzet,Puligny-Montrachet 1er Cru 'Les Folatières',Burgundy,Côte de Beaune White,4.4,65,4.2,354,99.98
Patrick Piuze Bougros Chablis Grand Cru 2016,Patrick Piuze,Bougros Chablis Grand Cru,Burgundy,Chablis,4.4,65,4.2,497,65.53
Domaine de la Vougeraie Vougeot 1er Cru 'Le Clos Blanc de Vougeot' (Monopole) 2016,Domaine de la Vougeraie,Vougeot 1er Cru 'Le Clos Blanc de Vougeot' (Monopole),Burgundy,White,4.4,64,4.4,1609,72.5
Etienne Sauzet Puligny-Montrachet 1er Cru 'Les Combettes' 2013,Etienne Sauzet,Puligny-Montrachet 1er Cru 'Les Combettes',Burgundy,Côte de Beaune White,4.4,63,4.4,758,99.98
Louis Latour Chassagne-Montrachet 1er Cru Morgeot Blanc 2014,Louis Latour,Chassagne-Montrachet 1er Cru Morgeot Blanc,Burgundy,Côte de Beaune White,4.4,63,4.1,527,60
Joseph Drouhin Puligny-Montrachet Premier Cru Folatières 2008,Joseph Drouhin,Puligny-Montrachet Premier Cru Folatières,Burgundy,Côte de Beaune White,4.4,62,4.3,1633,60.49
Cullen Kevin John Chardonnay 2014,Cullen,Kevin John Chardonnay,Australian,Chardonnay,4.4,60,4.4,816,65
Domaine Marquis d'Angerville Meursault Santenots 1er Cru 2015,Domaine Marquis d'Angerville,Meursault Santenots 1er Cru,Burgundy,Côte de Beaune White,4.4,58,4.3,387,81.98
Egon Müller - Scharzhof Scharzhofberger Riesling Kabinett 2018,Egon Müller - Scharzhof,Scharzhofberger Riesling Kabinett,German,Riesling,4.4,55,4.3,1431,82
J.M. Boillot Puligny-Montrachet Premier Cru La Truffière 2009,J.M. Boillot,Puligny-Montrachet Premier Cru La Truffière,Burgundy,Côte de Beaune White,4.4,53,4.4,582,79.48
Domaine de Trévallon Alpilles Blanc 2016,Domaine de Trévallon,Alpilles Blanc,,,4.4,53,4.2,1017,63.85
Domaine William Fèvre Chablis Grand Cru 'Les Preuses' 2016,Domaine William Fèvre,Chablis Grand Cru 'Les Preuses',Burgundy,Chablis,4.4,53,4.3,868,64.68
Domaine Rapet Corton-Charlemagne Grand Cru 2017,Domaine Rapet,Corton-Charlemagne Grand Cru,Burgundy,Côte de Beaune White,4.4,52,4.3,1181,74.78
Pierre-Yves Colin-Morey Saint-Aubin Premier Cru La Chatenière 2016,Pierre-Yves Colin-Morey,Saint-Aubin Premier Cru La Chatenière,Burgundy,Côte de Beaune White,4.4,52,4.2,743,82.98
Olivier Leflaive Chassagne-Montrachet 1er Cru Abbaye de Morgeot 2009,Olivier Leflaive,Chassagne-Montrachet 1er Cru Abbaye de Morgeot,Burgundy,Côte de Beaune White,4.4,52,4.2,611,93.33
Catena Zapata Adrianna Vineyard White Bones Chardonnay 2017,Catena Zapata,Adrianna Vineyard White Bones Chardonnay,Argentinian,Chardonnay,4.4,51,4.3,2039,79.99
Château Fuissé Collection Privée Pouilly-Fuissé 2002,Château Fuissé,Collection Privée Pouilly-Fuissé,Burgundy,Macônnais White,4.4,50,4.1,252,75
Hospices de Beaune Pouilly-Fuissé Cuvée Françoise Poisard 2011,Hospices de Beaune,Pouilly-Fuissé Cuvée Françoise Poisard,Burgundy,Macônnais White,4.4,50,4.2,418,68.33
Joh. Jos. Prüm Wehlener Sonnenuhr Riesling Spätlese 2001,Joh. Jos. Prüm,Wehlener Sonnenuhr Riesling Spätlese,German,Riesling,4.4,46,4.2,1763,65.02
Fontaine-Gagnard Chassagne-Montrachet 1er Cru 'La Boudriotte' 2015,Fontaine-Gagnard,Chassagne-Montrachet 1er Cru 'La Boudriotte',Burgundy,Côte de Beaune White,4.4,46,4.3,547,60
Didier Dagueneau (Louis-Benjamin Dagueneau) Buisson Renard 2015,Didier Dagueneau (Louis-Benjamin Dagueneau),Buisson Renard,Upper Loire Valley,White,4.4,45,4.3,1310,66.37
Fontaine-Gagnard Chassagne-Montrachet 1er Cru 'Morgeot' Blanc 2015,Fontaine-Gagnard,Chassagne-Montrachet 1er Cru 'Morgeot' Blanc,Burgundy,Côte de Beaune White,4.4,45,4.1,439,53.75
Rhys Vineyards Horseshoe Vineyard Chardonnay 2013,Rhys Vineyards,Horseshoe Vineyard Chardonnay,Californian,Chardonnay,4.4,44,4.3,96,98.68
Domaine Georges Vernay Coteau de Vernon Condrieu 2007,Domaine Georges Vernay,Coteau de Vernon Condrieu,Northern Rhône,Condrieu,4.4,43,4.4,1160,79.82
Etienne Sauzet Puligny-Montrachet 1er Cru 'Champ Canet' 2012,Etienne Sauzet,Puligny-Montrachet 1er Cru 'Champ Canet',Burgundy,Côte de Beaune White,4.4,43,4.3,649,79.82
Domaine de la Vougeraie Vougeot Clos du Prieuré Monopole Blanc 2011,Domaine de la Vougeraie,Vougeot Clos du Prieuré Monopole Blanc,Burgundy,White,4.4,42,4.2,450,79.65
Château de Puligny Montrachet Puligny-Montrachet 2016,Château de Puligny Montrachet,Puligny-Montrachet,Burgundy,Côte de Beaune White,4.4,41,4.2,868,63.99
Kistler McCrea Vineyard Chardonnay 2006,Kistler,McCrea Vineyard Chardonnay,Californian,Chardonnay,4.4,39,4.4,1044,99.98
